GAS_ZONES,TIMESERIES,LNG_import_ref_quantity
MA,20070228,465734.583795674
TX,20070228,0
NY,20070228,0
CA,20070228,0
MD,20070228,176723.742457941
VT,20070228,0
MN,20070228,0
LA,20070228,301907.009817101
ME,20070228,0
WA,20070228,0
FL,20070228,0
GA,20070228,366554.760910832
NH,20070228,0
ND,20070228,0
VT,20070203,0
NY,20070203,0
MN,20070203,0
CA,20070203,0
TX,20070203,0
ND,20070203,0
LA,20070203,301907.009817101
ID,20070203,0
MS,20070203,0
MD,20070203,176723.742457941
WA,20070203,0
MI,20070203,0
MA,20070203,465734.583795674
AZ,20070203,0
GA,20070203,366554.760910832
ME,20070203,0
NH,20070203,0
MT,20070203,0
FL,20070203,0
ND,20070204,0
ME,20070204,0
MI,20070204,0
ID,20070204,0
MS,20070204,0
MD,20070204,176723.742457941
MA,20070204,465734.583795674
CA,20070204,0
GA,20070204,366554.760910832
MT,20070204,0
TX,20070204,0
LA,20070204,301907.009817101
MN,20070204,0
NH,20070204,0
WA,20070204,0
AZ,20070204,0
NY,20070204,0
VT,20070204,0
FL,20070204,0
NY,20070205,0
CA,20070205,0
MI,20070205,0
MT,20070205,0
LA,20070205,301907.009817101
NH,20070205,0
FL,20070205,0
VT,20070205,0
WA,20070205,0
ME,20070205,0
AZ,20070205,0
MA,20070205,465734.583795674
MS,20070205,0
ID,20070205,0
GA,20070205,366554.760910832
MN,20070205,0
TX,20070205,0
MD,20070205,176723.742457941
ND,20070205,0
AZ,20070206,0
NH,20070206,0
MT,20070206,0
VT,20070206,0
FL,20070206,0
MD,20070206,176723.742457941
NY,20070206,0
MA,20070206,465734.583795674
ID,20070206,0
TX,20070206,0
WA,20070206,0
LA,20070206,301907.009817101
CA,20070206,0
MN,20070206,0
GA,20070206,366554.760910832
MI,20070206,0
MS,20070206,0
ND,20070206,0
ME,20070206,0
WA,20070207,0
TX,20070207,0
MD,20070207,176723.742457941
ME,20070207,0
GA,20070207,366554.760910832
AZ,20070207,0
NY,20070207,0
MS,20070207,0
LA,20070207,301907.009817101
ID,20070207,0
MI,20070207,0
MN,20070207,0
VT,20070207,0
FL,20070207,0
MT,20070207,0
CA,20070207,0
NH,20070207,0
MA,20070207,465734.583795674
ND,20070207,0
VT,20070208,0
AZ,20070208,0
TX,20070208,0
MD,20070208,176723.742457941
CA,20070208,0
MI,20070208,0
ME,20070208,0
ND,20070208,0
GA,20070208,366554.760910832
MA,20070208,465734.583795674
MS,20070208,0
NH,20070208,0
WA,20070208,0
NY,20070208,0
MT,20070208,0
FL,20070208,0
ID,20070208,0
MN,20070208,0
LA,20070208,301907.009817101
VT,20070209,0
TX,20070209,0
MN,20070209,0
ND,20070209,0
NY,20070209,0
AZ,20070209,0
LA,20070209,301907.009817101
ME,20070209,0
NH,20070209,0
MT,20070209,0
CA,20070209,0
ID,20070209,0
MD,20070209,176723.742457941
FL,20070209,0
MI,20070209,0
WA,20070209,0
MS,20070209,0
MA,20070209,465734.583795674
GA,20070209,366554.760910832
NH,20070301,0
ND,20070301,0
MA,20070301,360531.6685339
MD,20070301,136804.325800013
MT,20070301,0
ID,20070301,0
VT,20070301,0
CA,20070301,0
NY,20070301,0
LA,20070301,233710.447492113
AZ,20070301,0
FL,20070301,0
MI,20070301,0
MS,20070301,0
ME,20070301,0
TX,20070301,0
GA,20070301,283755.177644711
WA,20070301,0
MN,20070301,0
LA,20070310,233710.447492113
NH,20070310,0
NY,20070310,0
MD,20070310,136804.325800013
FL,20070310,0
WA,20070310,0
AZ,20070310,0
CA,20070310,0
ND,20070310,0
TX,20070310,0
VT,20070310,0
MA,20070310,360531.6685339
MS,20070310,0
GA,20070310,283755.177644711
MI,20070310,0
ID,20070310,0
MN,20070310,0
MT,20070310,0
ME,20070310,0
MT,20070311,0
MN,20070311,0
MD,20070311,136804.325800013
FL,20070311,0
TX,20070311,0
MS,20070311,0
VT,20070311,0
WA,20070311,0
LA,20070311,233710.447492113
CA,20070311,0
GA,20070311,283755.177644711
MA,20070311,360531.6685339
MI,20070311,0
ID,20070311,0
NH,20070311,0
ME,20070311,0
ND,20070311,0
AZ,20070311,0
NY,20070311,0
MD,20070312,136804.325800013
GA,20070312,283755.177644711
MS,20070312,0
NH,20070312,0
LA,20070312,233710.447492113
WA,20070312,0
ND,20070312,0
AZ,20070312,0
TX,20070312,0
VT,20070312,0
MT,20070312,0
ID,20070312,0
MI,20070312,0
NY,20070312,0
MA,20070312,360531.6685339
FL,20070312,0
ME,20070312,0
MN,20070312,0
CA,20070312,0
TX,20070313,0
MI,20070313,0
VT,20070313,0
LA,20070313,233710.447492113
MA,20070313,360531.6685339
FL,20070313,0
ND,20070313,0
NY,20070313,0
AZ,20070313,0
WA,20070313,0
MS,20070313,0
GA,20070313,283755.177644711
MN,20070313,0
ID,20070313,0
ME,20070313,0
MT,20070313,0
CA,20070313,0
MD,20070313,136804.325800013
NH,20070313,0
MS,20070314,0
WA,20070314,0
LA,20070314,233710.447492113
ID,20070314,0
AZ,20070314,0
TX,20070314,0
MT,20070314,0
ND,20070314,0
FL,20070314,0
MD,20070314,136804.325800013
MI,20070314,0
MA,20070314,360531.6685339
VT,20070314,0
MN,20070314,0
ME,20070314,0
CA,20070314,0
GA,20070314,283755.177644711
NY,20070314,0
NH,20070314,0
GA,20070315,283755.177644711
MA,20070315,360531.6685339
ID,20070315,0
NY,20070315,0
ME,20070315,0
WA,20070315,0
FL,20070315,0
MT,20070315,0
LA,20070315,233710.447492113
VT,20070315,0
MS,20070315,0
MI,20070315,0
MD,20070315,136804.325800013
NH,20070315,0
ND,20070315,0
MN,20070315,0
AZ,20070315,0
TX,20070315,0
CA,20070315,0
MD,20070316,136804.325800013
NH,20070316,0
MA,20070316,360531.6685339
ME,20070316,0
VT,20070316,0
TX,20070316,0
NY,20070316,0
LA,20070316,233710.447492113
WA,20070316,0
ND,20070316,0
MN,20070316,0
FL,20070316,0
ID,20070316,0
MI,20070316,0
CA,20070316,0
GA,20070316,283755.177644711
AZ,20070316,0
MT,20070316,0
MS,20070316,0
MT,20070317,0
GA,20070317,283755.177644711
MI,20070317,0
MD,20070317,136804.325800013
NH,20070317,0
MA,20070317,360531.6685339
LA,20070317,233710.447492113
CA,20070317,0
WA,20070317,0
ID,20070317,0
NY,20070317,0
MS,20070317,0
VT,20070317,0
FL,20070317,0
AZ,20070317,0
TX,20070317,0
MN,20070317,0
ND,20070317,0
ME,20070317,0
MD,20070318,136804.325800013
ID,20070318,0
MT,20070318,0
CA,20070318,0
NY,20070318,0
WA,20070318,0
FL,20070318,0
MS,20070318,0
ME,20070318,0
TX,20070318,0
MN,20070318,0
MI,20070318,0
NH,20070318,0
GA,20070318,283755.177644711
MA,20070318,360531.6685339
ND,20070318,0
VT,20070318,0
AZ,20070318,0
LA,20070318,233710.447492113
NH,20070319,0
MS,20070319,0
MA,20070319,360531.6685339
MI,20070319,0
AZ,20070319,0
GA,20070319,283755.177644711
ID,20070319,0
WA,20070319,0
TX,20070319,0
FL,20070319,0
MT,20070319,0
MD,20070319,136804.325800013
CA,20070319,0
LA,20070319,233710.447492113
ME,20070319,0
VT,20070319,0
NY,20070319,0
ND,20070319,0
MN,20070319,0
MA,20070302,360531.6685339
ID,20070302,0
ME,20070302,0
ND,20070302,0
NH,20070302,0
VT,20070302,0
TX,20070302,0
MD,20070302,136804.325800013
FL,20070302,0
MT,20070302,0
AZ,20070302,0
LA,20070302,233710.447492113
CA,20070302,0
MI,20070302,0
WA,20070302,0
GA,20070302,283755.177644711
NY,20070302,0
MS,20070302,0
MN,20070302,0
ME,20070320,0
TX,20070320,0
NY,20070320,0
ID,20070320,0
MD,20070320,136804.325800013
FL,20070320,0
MA,20070320,360531.6685339
NH,20070320,0
MS,20070320,0
AZ,20070320,0
GA,20070320,283755.177644711
LA,20070320,233710.447492113
MI,20070320,0
MN,20070320,0
MT,20070320,0
ND,20070320,0
WA,20070320,0
CA,20070320,0
VT,20070320,0
AZ,20070321,0
ME,20070321,0
GA,20070321,283755.177644711
NY,20070321,0
MD,20070321,136804.325800013
MS,20070321,0
ID,20070321,0
WA,20070321,0
TX,20070321,0
MN,20070321,0
NH,20070321,0
VT,20070321,0
MI,20070321,0
LA,20070321,233710.447492113
FL,20070321,0
MT,20070321,0
CA,20070321,0
MA,20070321,360531.6685339
ND,20070321,0
NH,20070322,0
MN,20070322,0
MA,20070322,360531.6685339
AZ,20070322,0
ND,20070322,0
NY,20070322,0
MD,20070322,136804.325800013
GA,20070322,283755.177644711
MT,20070322,0
FL,20070322,0
LA,20070322,233710.447492113
WA,20070322,0
TX,20070322,0
ID,20070322,0
ME,20070322,0
MS,20070322,0
CA,20070322,0
VT,20070322,0
MI,20070322,0
MT,20070323,0
MI,20070323,0
ID,20070323,0
MD,20070323,136804.325800013
MA,20070323,360531.6685339
ME,20070323,0
WA,20070323,0
AZ,20070323,0
LA,20070323,233710.447492113
FL,20070323,0
GA,20070323,283755.177644711
NY,20070323,0
VT,20070323,0
TX,20070323,0
NH,20070323,0
CA,20070323,0
ND,20070323,0
MN,20070323,0
MS,20070323,0
MI,20070324,0
AZ,20070324,0
MS,20070324,0
GA,20070324,283755.177644711
FL,20070324,0
MD,20070324,136804.325800013
MN,20070324,0
TX,20070324,0
MT,20070324,0
VT,20070324,0
WA,20070324,0
LA,20070324,233710.447492113
MA,20070324,360531.6685339
CA,20070324,0
NH,20070324,0
ME,20070324,0
ID,20070324,0
ND,20070324,0
NY,20070324,0
MN,20070325,0
MS,20070325,0
ND,20070325,0
MT,20070325,0
AZ,20070325,0
ID,20070325,0
LA,20070325,233710.447492113
MA,20070325,360531.6685339
GA,20070325,283755.177644711
NH,20070325,0
CA,20070325,0
FL,20070325,0
WA,20070325,0
ME,20070325,0
TX,20070325,0
VT,20070325,0
NY,20070325,0
MD,20070325,136804.325800013
MI,20070325,0
MT,20070326,0
LA,20070326,233710.447492113
MS,20070326,0
VT,20070326,0
GA,20070326,283755.177644711
ME,20070326,0
MI,20070326,0
FL,20070326,0
ID,20070326,0
MA,20070326,360531.6685339
NH,20070326,0
MN,20070326,0
TX,20070326,0
ND,20070326,0
MD,20070326,136804.325800013
WA,20070326,0
AZ,20070326,0
NY,20070326,0
CA,20070326,0
FL,20070327,0
MA,20070327,360531.6685339
ID,20070327,0
LA,20070327,233710.447492113
ME,20070327,0
MT,20070327,0
MI,20070327,0
VT,20070327,0
NH,20070327,0
MN,20070327,0
ND,20070327,0
CA,20070327,0
GA,20070327,283755.177644711
MD,20070327,136804.325800013
TX,20070327,0
AZ,20070327,0
NY,20070327,0
WA,20070327,0
MS,20070327,0
CA,20070328,0
MI,20070328,0
MS,20070328,0
VT,20070328,0
MN,20070328,0
MA,20070328,360531.6685339
LA,20070328,233710.447492113
ID,20070328,0
NH,20070328,0
MT,20070328,0
ND,20070328,0
FL,20070328,0
TX,20070328,0
ME,20070328,0
WA,20070328,0
GA,20070328,283755.177644711
MD,20070328,136804.325800013
AZ,20070328,0
NY,20070328,0
ME,20070329,0
VT,20070329,0
NH,20070329,0
LA,20070329,233710.447492113
CA,20070329,0
MA,20070329,360531.6685339
MI,20070329,0
MT,20070329,0
ND,20070329,0
WA,20070329,0
MS,20070329,0
AZ,20070329,0
GA,20070329,283755.177644711
MD,20070329,136804.325800013
MN,20070329,0
TX,20070329,0
FL,20070329,0
ID,20070329,0
NY,20070329,0
VT,20070303,0
LA,20070303,233710.447492113
MS,20070303,0
ME,20070303,0
MA,20070303,360531.6685339
NH,20070303,0
MD,20070303,136804.325800013
AZ,20070303,0
NY,20070303,0
MN,20070303,0
WA,20070303,0
GA,20070303,283755.177644711
MI,20070303,0
MT,20070303,0
ND,20070303,0
TX,20070303,0
FL,20070303,0
ID,20070303,0
CA,20070303,0
ID,20070330,0
MD,20070330,136804.325800013
VT,20070330,0
MA,20070330,360531.6685339
AZ,20070330,0
NH,20070330,0
MT,20070330,0
LA,20070330,233710.447492113
NY,20070330,0
GA,20070330,283755.177644711
MI,20070330,0
CA,20070330,0
WA,20070330,0
ME,20070330,0
FL,20070330,0
TX,20070330,0
MN,20070330,0
MS,20070330,0
ND,20070330,0
GA,20070331,283755.177644711
NH,20070331,0
MI,20070331,0
ME,20070331,0
VT,20070331,0
MT,20070331,0
MN,20070331,0
LA,20070331,233710.447492113
CA,20070331,0
ID,20070331,0
MD,20070331,136804.325800013
FL,20070331,0
WA,20070331,0
MS,20070331,0
ND,20070331,0
TX,20070331,0
NY,20070331,0
AZ,20070331,0
MA,20070331,360531.6685339
MA,20070304,360531.6685339
NH,20070304,0
GA,20070304,283755.177644711
TX,20070304,0
ID,20070304,0
ME,20070304,0
FL,20070304,0
NY,20070304,0
MD,20070304,136804.325800013
WA,20070304,0
ND,20070304,0
LA,20070304,233710.447492113
VT,20070304,0
MS,20070304,0
MT,20070304,0
CA,20070304,0
AZ,20070304,0
MN,20070304,0
MI,20070304,0
CA,20070305,0
MD,20070305,136804.325800013
ND,20070305,0
ID,20070305,0
NY,20070305,0
MS,20070305,0
MA,20070305,360531.6685339
MT,20070305,0
VT,20070305,0
NH,20070305,0
MN,20070305,0
TX,20070305,0
WA,20070305,0
FL,20070305,0
AZ,20070305,0
GA,20070305,283755.177644711
LA,20070305,233710.447492113
ME,20070305,0
MI,20070305,0
NY,20070306,0
MT,20070306,0
MA,20070306,360531.6685339
ME,20070306,0
ND,20070306,0
FL,20070306,0
WA,20070306,0
MD,20070306,136804.325800013
ID,20070306,0
LA,20070306,233710.447492113
AZ,20070306,0
MS,20070306,0
MI,20070306,0
NH,20070306,0
CA,20070306,0
TX,20070306,0
GA,20070306,283755.177644711
MN,20070306,0
VT,20070306,0
ND,20070307,0
ME,20070307,0
CA,20070307,0
TX,20070307,0
MI,20070307,0
FL,20070307,0
WA,20070307,0
MD,20070307,136804.325800013
MA,20070307,360531.6685339
MS,20070307,0
ID,20070307,0
LA,20070307,233710.447492113
VT,20070307,0
NH,20070307,0
NY,20070307,0
AZ,20070307,0
MN,20070307,0
MT,20070307,0
GA,20070307,283755.177644711
AZ,20070308,0
ME,20070308,0
MI,20070308,0
MA,20070308,360531.6685339
WA,20070308,0
NH,20070308,0
ND,20070308,0
MD,20070308,136804.325800013
FL,20070308,0
GA,20070308,283755.177644711
MT,20070308,0
MS,20070308,0
MN,20070308,0
TX,20070308,0
CA,20070308,0
VT,20070308,0
NY,20070308,0
ID,20070308,0
LA,20070308,233710.447492113
ND,20070309,0
NY,20070309,0
FL,20070309,0
GA,20070309,283755.177644711
AZ,20070309,0
LA,20070309,233710.447492113
WA,20070309,0
NH,20070309,0
MI,20070309,0
MT,20070309,0
CA,20070309,0
ME,20070309,0
MS,20070309,0
MN,20070309,0
MD,20070309,136804.325800013
MA,20070309,360531.6685339
VT,20070309,0
ID,20070309,0
TX,20070309,0
MI,20070401,0
VT,20070401,0
FL,20070401,0
CA,20070401,0
MA,20070401,386205.881509362
AZ,20070401,0
ND,20070401,0
TX,20070401,0
MT,20070401,0
ID,20070401,0
MN,20070401,0
ME,20070401,0
MD,20070401,146546.447513861
LA,20070401,250353.456490195
WA,20070401,0
NY,20070401,0
NH,20070401,0
GA,20070401,303961.976379938
MS,20070401,0
MD,20070410,146546.447513861
VT,20070410,0
MA,20070410,386205.881509362
ND,20070410,0
GA,20070410,303961.976379938
MI,20070410,0
FL,20070410,0
LA,20070410,250353.456490195
AZ,20070410,0
MS,20070410,0
ID,20070410,0
MT,20070410,0
NY,20070410,0
NH,20070410,0
CA,20070410,0
WA,20070410,0
MN,20070410,0
ME,20070410,0
TX,20070410,0
MI,20070411,0
ND,20070411,0
ME,20070411,0
NY,20070411,0
MS,20070411,0
LA,20070411,250353.456490195
WA,20070411,0
MT,20070411,0
GA,20070411,303961.976379938
FL,20070411,0
NH,20070411,0
CA,20070411,0
VT,20070411,0
AZ,20070411,0
MA,20070411,386205.881509362
ID,20070411,0
MD,20070411,146546.447513861
MN,20070411,0
TX,20070411,0
LA,20070412,250353.456490195
VT,20070412,0
MI,20070412,0
AZ,20070412,0
MN,20070412,0
ID,20070412,0
MD,20070412,146546.447513861
NY,20070412,0
MS,20070412,0
CA,20070412,0
TX,20070412,0
FL,20070412,0
MA,20070412,386205.881509362
MT,20070412,0
GA,20070412,303961.976379938
ND,20070412,0
WA,20070412,0
NH,20070412,0
ME,20070412,0
NH,20070413,0
MI,20070413,0
VT,20070413,0
MN,20070413,0
GA,20070413,303961.976379938
MT,20070413,0
MS,20070413,0
MA,20070413,386205.881509362
MD,20070413,146546.447513861
TX,20070413,0
ND,20070413,0
CA,20070413,0
ID,20070413,0
FL,20070413,0
ME,20070413,0
AZ,20070413,0
NY,20070413,0
WA,20070413,0
LA,20070413,250353.456490195
MI,20070414,0
MS,20070414,0
VT,20070414,0
WA,20070414,0
CA,20070414,0
LA,20070414,250353.456490195
NY,20070414,0
GA,20070414,303961.976379938
NH,20070414,0
ME,20070414,0
ID,20070414,0
ND,20070414,0
MA,20070414,386205.881509362
FL,20070414,0
MN,20070414,0
TX,20070414,0
MD,20070414,146546.447513861
AZ,20070414,0
MT,20070414,0
GA,20070415,303961.976379938
ID,20070415,0
ME,20070415,0
TX,20070415,0
VT,20070415,0
MA,20070415,386205.881509362
MS,20070415,0
MN,20070415,0
NH,20070415,0
NY,20070415,0
WA,20070415,0
FL,20070415,0
LA,20070415,250353.456490195
CA,20070415,0
ND,20070415,0
AZ,20070415,0
MT,20070415,0
MI,20070415,0
MD,20070415,146546.447513861
MT,20070416,0
LA,20070416,250353.456490195
NY,20070416,0
VT,20070416,0
GA,20070416,303961.976379938
MA,20070416,386205.881509362
NH,20070416,0
ND,20070416,0
AZ,20070416,0
ME,20070416,0
WA,20070416,0
MD,20070416,146546.447513861
MN,20070416,0
TX,20070416,0
CA,20070416,0
ID,20070416,0
FL,20070416,0
MI,20070416,0
MS,20070416,0
WA,20070417,0
CA,20070417,0
ME,20070417,0
MN,20070417,0
ID,20070417,0
MA,20070417,386205.881509362
GA,20070417,303961.976379938
NH,20070417,0
LA,20070417,250353.456490195
VT,20070417,0
FL,20070417,0
MT,20070417,0
MI,20070417,0
TX,20070417,0
ND,20070417,0
AZ,20070417,0
MD,20070417,146546.447513861
NY,20070417,0
MS,20070417,0
ME,20070418,0
ID,20070418,0
GA,20070418,303961.976379938
NH,20070418,0
VT,20070418,0
MN,20070418,0
LA,20070418,250353.456490195
WA,20070418,0
TX,20070418,0
FL,20070418,0
MS,20070418,0
CA,20070418,0
MA,20070418,386205.881509362
MD,20070418,146546.447513861
NY,20070418,0
ND,20070418,0
MI,20070418,0
MT,20070418,0
AZ,20070418,0
FL,20070419,0
WA,20070419,0
TX,20070419,0
NH,20070419,0
AZ,20070419,0
MT,20070419,0
ID,20070419,0
CA,20070419,0
ME,20070419,0
MA,20070419,386205.881509362
MI,20070419,0
MD,20070419,146546.447513861
NY,20070419,0
MN,20070419,0
VT,20070419,0
GA,20070419,303961.976379938
ND,20070419,0
LA,20070419,250353.456490195
MS,20070419,0
MN,20070402,0
VT,20070402,0
MT,20070402,0
LA,20070402,250353.456490195
MI,20070402,0
MA,20070402,386205.881509362
CA,20070402,0
GA,20070402,303961.976379938
ME,20070402,0
FL,20070402,0
ID,20070402,0
AZ,20070402,0
MD,20070402,146546.447513861
TX,20070402,0
WA,20070402,0
NH,20070402,0
MS,20070402,0
ND,20070402,0
NY,20070402,0
MA,20070420,386205.881509362
VT,20070420,0
FL,20070420,0
ID,20070420,0
ME,20070420,0
MD,20070420,146546.447513861
NH,20070420,0
ND,20070420,0
TX,20070420,0
MT,20070420,0
MI,20070420,0
CA,20070420,0
WA,20070420,0
GA,20070420,303961.976379938
NY,20070420,0
MS,20070420,0
AZ,20070420,0
MN,20070420,0
LA,20070420,250353.456490195
ME,20070421,0
MN,20070421,0
ND,20070421,0
NH,20070421,0
WA,20070421,0
MD,20070421,146546.447513861
ID,20070421,0
MT,20070421,0
MA,20070421,386205.881509362
LA,20070421,250353.456490195
VT,20070421,0
CA,20070421,0
NY,20070421,0
MS,20070421,0
MI,20070421,0
AZ,20070421,0
GA,20070421,303961.976379938
TX,20070421,0
FL,20070421,0
VT,20070422,0
AZ,20070422,0
WA,20070422,0
LA,20070422,250353.456490195
CA,20070422,0
MT,20070422,0
FL,20070422,0
NY,20070422,0
ND,20070422,0
MD,20070422,146546.447513861
MA,20070422,386205.881509362
GA,20070422,303961.976379938
MI,20070422,0
ID,20070422,0
NH,20070422,0
MS,20070422,0
TX,20070422,0
ME,20070422,0
MN,20070422,0
MA,20070423,386205.881509362
CA,20070423,0
ID,20070423,0
ME,20070423,0
MN,20070423,0
MI,20070423,0
AZ,20070423,0
MT,20070423,0
NY,20070423,0
MD,20070423,146546.447513861
LA,20070423,250353.456490195
ND,20070423,0
GA,20070423,303961.976379938
FL,20070423,0
VT,20070423,0
TX,20070423,0
NH,20070423,0
WA,20070423,0
MS,20070423,0
ID,20070424,0
MD,20070424,146546.447513861
NY,20070424,0
WA,20070424,0
FL,20070424,0
LA,20070424,250353.456490195
AZ,20070424,0
NH,20070424,0
GA,20070424,303961.976379938
MT,20070424,0
ME,20070424,0
MA,20070424,386205.881509362
VT,20070424,0
TX,20070424,0
ND,20070424,0
MI,20070424,0
MS,20070424,0
MN,20070424,0
CA,20070424,0
MD,20070425,146546.447513861
WA,20070425,0
NY,20070425,0
AZ,20070425,0
CA,20070425,0
NH,20070425,0
MA,20070425,386205.881509362
MS,20070425,0
MI,20070425,0
TX,20070425,0
FL,20070425,0
MT,20070425,0
ME,20070425,0
ID,20070425,0
GA,20070425,303961.976379938
LA,20070425,250353.456490195
ND,20070425,0
MN,20070425,0
VT,20070425,0
LA,20070426,250353.456490195
ND,20070426,0
MA,20070426,386205.881509362
MD,20070426,146546.447513861
MS,20070426,0
FL,20070426,0
NH,20070426,0
TX,20070426,0
AZ,20070426,0
MN,20070426,0
NY,20070426,0
ME,20070426,0
MI,20070426,0
ID,20070426,0
MT,20070426,0
WA,20070426,0
VT,20070426,0
GA,20070426,303961.976379938
CA,20070426,0
MA,20070427,386205.881509362
AZ,20070427,0
ND,20070427,0
FL,20070427,0
CA,20070427,0
WA,20070427,0
